question,stage,dataset,model,family,job_id,parent_job_id,run_phase,setting_key,setting_label,base_rank,base_tag,seed_id,runtime_seed,gpu_id,status,selection_rule,valid_score,test_score,best_valid_mrr20,test_mrr20,checkpoint_file,result_path,base_result_json,log_path,elapsed_sec,error,timestamp_utc
q2,q2,beauty,featured_moe_n3,route,Q2_BEAUTY_SHARED_FFN_R01_S3,,Q2_BEAUTY_SHARED_FFN_R01_S3,shared_ffn,Shared FFN,1,beauty_top01_rfmoe,3,860002,resume,ok,overall_seen_target,0.18312222222222224,0.16195555555555555,0.1348,0.1206,,/workspace/FeaturedMoE/experiments/run/artifacts/results/final_experiment_ablation/beauty_FeaturedMoE_N3_q2_beauty_shared_ffn_r01_s3_20260419_013843_627362_pid692152.json,/workspace/FeaturedMoE/experiments/run/artifacts/results/results_final_experiment_fmoe/beauty_FeaturedMoE_N3_s1_beauty_featured_moe_n3_r04_20260418_035848_043295_pid31799.json,/workspace/FeaturedMoE/experiments/run/artifacts/logs/final_experiment_ablation/q2/beauty/featured_moe_n3/route/Q2_BEAUTY_SHARED_FFN_R01_S3.log,0.0,,2026-04-19T01:49:03.841411Z
q2,q2,beauty,featured_moe_n3,route,Q2_BEAUTY_ROUTER_HIDDEN_ONLY_R01_S3,,Q2_BEAUTY_ROUTER_HIDDEN_ONLY_R01_S3,router_hidden_only,Router Hidden Only,1,beauty_top01_rfmoe,3,860003,resume,ok,overall_seen_target,0.18520891522227442,0.15786486762726792,0.1333,0.1146,/workspace/FeaturedMoE/experiments/run/artifacts/results/final_experiment_ablation/best_model_state.pth,/workspace/FeaturedMoE/experiments/run/artifacts/results/final_experiment_ablation/beauty_FeaturedMoE_N3_q2_beauty_router_hidden_only_r01_s3_20260418_171105_599537_pid680083.json,/workspace/FeaturedMoE/experiments/run/artifacts/results/results_final_experiment_fmoe/beauty_FeaturedMoE_N3_s1_beauty_featured_moe_n3_r04_20260418_035848_043295_pid31799.json,/workspace/FeaturedMoE/experiments/run/artifacts/logs/final_experiment_ablation/q2/beauty/featured_moe_n3/route/Q2_BEAUTY_ROUTER_HIDDEN_ONLY_R01_S3.log,0.0,,2026-04-19T01:49:03.842489Z
q2,q2,beauty,featured_moe_n3,route,Q2_BEAUTY_ROUTER_HIDDEN_PLUS_FEATURE_R01_S3,,Q2_BEAUTY_ROUTER_HIDDEN_PLUS_FEATURE_R01_S3,router_hidden_plus_feature,Router Hidden+Feature,1,beauty_top01_rfmoe,3,860004,resume,ok,overall_seen_target,0.18500557389233896,0.15784821537594806,0.1328,0.1142,/workspace/FeaturedMoE/experiments/run/artifacts/results/final_experiment_ablation/best_model_state.pth,/workspace/FeaturedMoE/experiments/run/artifacts/results/final_experiment_ablation/beauty_FeaturedMoE_N3_q2_beauty_router_hidden_plus_feature_r01_s3_20260418_171105_631766_pid680085.json,/workspace/FeaturedMoE/experiments/run/artifacts/results/results_final_experiment_fmoe/beauty_FeaturedMoE_N3_s1_beauty_featured_moe_n3_r04_20260418_035848_043295_pid31799.json,/workspace/FeaturedMoE/experiments/run/artifacts/logs/final_experiment_ablation/q2/beauty/featured_moe_n3/route/Q2_BEAUTY_ROUTER_HIDDEN_PLUS_FEATURE_R01_S3.log,0.0,,2026-04-19T01:49:03.843431Z
q2,q2,beauty,featured_moe_n3,route,Q2_BEAUTY_ROUTER_FEATURE_ONLY_R01_S3,,Q2_BEAUTY_ROUTER_FEATURE_ONLY_R01_S3,router_feature_only,Router Feature Only,1,beauty_top01_rfmoe,3,860005,resume,ok,overall_seen_target,0.18491195111457184,0.15736854416322965,0.1334,0.1142,/workspace/FeaturedMoE/experiments/run/artifacts/results/final_experiment_ablation/best_model_state.pth,/workspace/FeaturedMoE/experiments/run/artifacts/results/final_experiment_ablation/beauty_FeaturedMoE_N3_q2_beauty_router_feature_only_r01_s3_20260418_171105_425996_pid680089.json,/workspace/FeaturedMoE/experiments/run/artifacts/results/results_final_experiment_fmoe/beauty_FeaturedMoE_N3_s1_beauty_featured_moe_n3_r04_20260418_035848_043295_pid31799.json,/workspace/FeaturedMoE/experiments/run/artifacts/logs/final_experiment_ablation/q2/beauty/featured_moe_n3/route/Q2_BEAUTY_ROUTER_FEATURE_ONLY_R01_S3.log,0.0,,2026-04-19T01:49:03.844366Z
q2,q2,beauty,featured_moe_n3,route,Q2_BEAUTY_SHARED_FFN_R02_S3,,Q2_BEAUTY_SHARED_FFN_R02_S3,shared_ffn,Shared FFN,2,beauty_top02_rfmoe,3,860007,resume,ok,overall_seen_target,0.18094444444444444,0.16117777777777775,0.132,0.1197,,/workspace/FeaturedMoE/experiments/run/artifacts/results/final_experiment_ablation/beauty_FeaturedMoE_N3_q2_beauty_shared_ffn_r02_s3_20260419_013843_656474_pid692156.json,/workspace/FeaturedMoE/experiments/run/artifacts/results/results_final_experiment_fmoe/beauty_FeaturedMoE_N3_s1_beauty_featured_moe_n3_r23_20260418_045819_003908_pid58490.json,/workspace/FeaturedMoE/experiments/run/artifacts/logs/final_experiment_ablation/q2/beauty/featured_moe_n3/route/Q2_BEAUTY_SHARED_FFN_R02_S3.log,0.0,,2026-04-19T01:49:03.996757Z
q2,q2,beauty,featured_moe_n3,route,Q2_BEAUTY_ROUTER_HIDDEN_ONLY_R02_S3,,Q2_BEAUTY_ROUTER_HIDDEN_ONLY_R02_S3,router_hidden_only,Router Hidden Only,2,beauty_top02_rfmoe,3,860008,resume,ok,overall_seen_target,0.18728514796517726,0.1539609035775883,0.1353,0.1114,/workspace/FeaturedMoE/experiments/run/artifacts/results/final_experiment_ablation/best_model_state.pth,/workspace/FeaturedMoE/experiments/run/artifacts/results/final_experiment_ablation/beauty_FeaturedMoE_N3_q2_beauty_router_hidden_only_r02_s3_20260418_171105_559897_pid680088.json,/workspace/FeaturedMoE/experiments/run/artifacts/results/results_final_experiment_fmoe/beauty_FeaturedMoE_N3_s1_beauty_featured_moe_n3_r23_20260418_045819_003908_pid58490.json,/workspace/FeaturedMoE/experiments/run/artifacts/logs/final_experiment_ablation/q2/beauty/featured_moe_n3/route/Q2_BEAUTY_ROUTER_HIDDEN_ONLY_R02_S3.log,0.0,,2026-04-19T01:49:03.997721Z
q2,q2,beauty,featured_moe_n3,route,Q2_BEAUTY_ROUTER_HIDDEN_PLUS_FEATURE_R02_S3,,Q2_BEAUTY_ROUTER_HIDDEN_PLUS_FEATURE_R02_S3,router_hidden_plus_feature,Router Hidden+Feature,2,beauty_top02_rfmoe,3,860009,resume,ok,overall_seen_target,0.18845555555555554,0.15563333333333335,0.1359,0.1121,/workspace/FeaturedMoE/experiments/run/artifacts/results/final_experiment_ablation/best_model_state.pth,/workspace/FeaturedMoE/experiments/run/artifacts/results/final_experiment_ablation/beauty_FeaturedMoE_N3_q2_beauty_router_hidden_plus_feature_r02_s3_20260418_171713_171553_pid680469.json,/workspace/FeaturedMoE/experiments/run/artifacts/results/results_final_experiment_fmoe/beauty_FeaturedMoE_N3_s1_beauty_featured_moe_n3_r23_20260418_045819_003908_pid58490.json,/workspace/FeaturedMoE/experiments/run/artifacts/logs/final_experiment_ablation/q2/beauty/featured_moe_n3/route/Q2_BEAUTY_ROUTER_HIDDEN_PLUS_FEATURE_R02_S3.log,0.0,,2026-04-19T01:49:03.998659Z
q2,q2,beauty,featured_moe_n3,route,Q2_BEAUTY_ROUTER_FEATURE_ONLY_R02_S3,,Q2_BEAUTY_ROUTER_FEATURE_ONLY_R02_S3,router_feature_only,Router Feature Only,2,beauty_top02_rfmoe,3,860010,resume,ok,overall_seen_target,0.1872888888888889,0.1565982579597864,0.1338,0.1126,/workspace/FeaturedMoE/experiments/run/artifacts/results/final_experiment_ablation/best_model_state.pth,/workspace/FeaturedMoE/experiments/run/artifacts/results/final_experiment_ablation/beauty_FeaturedMoE_N3_q2_beauty_router_feature_only_r02_s3_20260418_171822_545887_pid680494.json,/workspace/FeaturedMoE/experiments/run/artifacts/results/results_final_experiment_fmoe/beauty_FeaturedMoE_N3_s1_beauty_featured_moe_n3_r23_20260418_045819_003908_pid58490.json,/workspace/FeaturedMoE/experiments/run/artifacts/logs/final_experiment_ablation/q2/beauty/featured_moe_n3/route/Q2_BEAUTY_ROUTER_FEATURE_ONLY_R02_S3.log,0.0,,2026-04-19T01:49:03.999581Z
q2,q2,beauty,featured_moe_n3,route,Q2_BEAUTY_SHARED_FFN_R03_S3,,Q2_BEAUTY_SHARED_FFN_R03_S3,shared_ffn,Shared FFN,3,beauty_top03_rfmoe,3,860012,resume,ok,overall_seen_target,0.19076192376221068,0.16556666666666667,0.1416,0.1238,/workspace/FeaturedMoE/experiments/run/artifacts/results/final_experiment_ablation/best_model_state.pth,/workspace/FeaturedMoE/experiments/run/artifacts/results/final_experiment_ablation/beauty_FeaturedMoE_N3_q2_beauty_shared_ffn_r03_s3_20260418_172135_176514_pid680544.json,/workspace/FeaturedMoE/experiments/run/artifacts/results/results_final_experiment_fmoe/beauty_FeaturedMoE_N3_s1_beauty_featured_moe_n3_r03_20260418_035848_046060_pid31801.json,/workspace/FeaturedMoE/experiments/run/artifacts/logs/final_experiment_ablation/q2/beauty/featured_moe_n3/route/Q2_BEAUTY_SHARED_FFN_R03_S3.log,0.0,,2026-04-19T01:49:04.003575Z
q2,q2,beauty,featured_moe_n3,route,Q2_BEAUTY_ROUTER_HIDDEN_ONLY_R03_S3,,Q2_BEAUTY_ROUTER_HIDDEN_ONLY_R03_S3,router_hidden_only,Router Hidden Only,3,beauty_top03_rfmoe,3,860013,resume,ok,overall_seen_target,0.184,0.15802222222222223,0.1311,0.1153,/workspace/FeaturedMoE/experiments/run/artifacts/results/final_experiment_ablation/best_model_state.pth,/workspace/FeaturedMoE/experiments/run/artifacts/results/final_experiment_ablation/beauty_FeaturedMoE_N3_q2_beauty_router_hidden_only_r03_s3_20260418_172135_828618_pid680545.json,/workspace/FeaturedMoE/experiments/run/artifacts/results/results_final_experiment_fmoe/beauty_FeaturedMoE_N3_s1_beauty_featured_moe_n3_r03_20260418_035848_046060_pid31801.json,/workspace/FeaturedMoE/experiments/run/artifacts/logs/final_experiment_ablation/q2/beauty/featured_moe_n3/route/Q2_BEAUTY_ROUTER_HIDDEN_ONLY_R03_S3.log,0.0,,2026-04-19T01:49:04.004503Z
q2,q2,beauty,featured_moe_n3,route,Q2_BEAUTY_ROUTER_HIDDEN_PLUS_FEATURE_R03_S3,,Q2_BEAUTY_ROUTER_HIDDEN_PLUS_FEATURE_R03_S3,router_hidden_plus_feature,Router Hidden+Feature,3,beauty_top03_rfmoe,3,860014,resume,ok,overall_seen_target,0.18120336213053864,0.15184444444444442,0.1325,0.1115,/workspace/FeaturedMoE/experiments/run/artifacts/results/final_experiment_ablation/best_model_state.pth,/workspace/FeaturedMoE/experiments/run/artifacts/results/final_experiment_ablation/beauty_FeaturedMoE_N3_q2_beauty_router_hidden_plus_feature_r03_s3_20260418_172154_853635_pid680583.json,/workspace/FeaturedMoE/experiments/run/artifacts/results/results_final_experiment_fmoe/beauty_FeaturedMoE_N3_s1_beauty_featured_moe_n3_r03_20260418_035848_046060_pid31801.json,/workspace/FeaturedMoE/experiments/run/artifacts/logs/final_experiment_ablation/q2/beauty/featured_moe_n3/route/Q2_BEAUTY_ROUTER_HIDDEN_PLUS_FEATURE_R03_S3.log,0.0,,2026-04-19T01:49:04.005435Z
q2,q2,beauty,featured_moe_n3,route,Q2_BEAUTY_ROUTER_FEATURE_ONLY_R03_S3,,Q2_BEAUTY_ROUTER_FEATURE_ONLY_R03_S3,router_feature_only,Router Feature Only,3,beauty_top03_rfmoe,3,860015,resume,ok,overall_seen_target,0.18235602174236384,0.1577,0.1313,0.1163,/workspace/FeaturedMoE/experiments/run/artifacts/results/final_experiment_ablation/best_model_state.pth,/workspace/FeaturedMoE/experiments/run/artifacts/results/final_experiment_ablation/beauty_FeaturedMoE_N3_q2_beauty_router_feature_only_r03_s3_20260418_172301_457534_pid680608.json,/workspace/FeaturedMoE/experiments/run/artifacts/results/results_final_experiment_fmoe/beauty_FeaturedMoE_N3_s1_beauty_featured_moe_n3_r03_20260418_035848_046060_pid31801.json,/workspace/FeaturedMoE/experiments/run/artifacts/logs/final_experiment_ablation/q2/beauty/featured_moe_n3/route/Q2_BEAUTY_ROUTER_FEATURE_ONLY_R03_S3.log,0.0,,2026-04-19T01:49:04.006355Z
